Date,Order_ID,Product,SKU,Region,Salesperson,Quantity,Unit_Price,Revenue,Customer_ID,Channel,Notes
2026-03-29,D-00598,Monitor,MON-1,south,,34,180,6120,CUST-1089,online,
2026-03-14,D-00599,Keyboard,KEY-1,east,Carla,30,,1350,CUST-1186,Online,mixed price type
2026-04-30,D-00600,Headset,HDS-1,SOUTH,,20,95,1900,CUST-1153,B2B,
2026-04-28,D-00601,USB Cable,USB-1,East,Alice,35,12,420,CUST-1057,STORE,
,D-00602,Laptop,LAP-1,South,BOB,7,850,5950,CUST-1278,B2B,
2026-02-10,D-00603,Keyboard,KEY-1,North,David,30,45,1350,CUST-1030,,
2026-03-25,D-00604,USB Cable,USB-1,South,alice,1,12,12,CUST-1298,Store,
2026-03-06,D-00605,Monitor,MON-1,EAST,,21,180,3780,CUST-1026,Store,
2026-04-22,D-00606,Keyboard,KEY-1,,Bob,23,45,1035,CUST-1125,B2B,
2026-04-21,D-00607,keyboard,KEY-1,north,David,9,45,405,CUST-1172,,
2026-04-02,D-00608,usb cable,USB-1,west,BOB,9,12,108,CUST-1085,B2B,
2026-04-28,D-00609,Headset,HDS-1,WEST,,10,95,950,CUST-1082,,
2026-04-30,D-00610,USB Cable,USB-1,east,,25,12,300,CUST-1092,Store,
2026-04-22,D-00611,Monitor,MON-1,south,,2,180,360,CUST-1286,online,
2026-05-08,D-00612,Headset,HDS-1,South,alice,12,95,1140,CUST-1079,Store,
2026-05-04,D-00613,USB Cable,USB-1,WEST,BOB,18,12,,CUST-1071,STORE,missing revenue
2026-05-08,D-00614,Headset,HDS-1,NORTH,David,1,95,95,CUST-1123,,
2026-04-16,D-00615,Keyboard,KEY-1,south,alice,7,45,315,CUST-1276,STORE,
2026-02-22,D-00616,Keyboard,KEY-1,north,Carla,35,45,1575,CUST-1001,Online,
2026-03-02,D-00617,Keyboard,KEY-1,EAST,Bob,26,45,1170,CUST-1220,online,
2026-02-25,D-00618,Keyboard,KEY-1,,,1057,45,47565,CUST-1184,online,extreme outlier
2026-02-13,D-00619,Monitor,MON-1,South,Bob,33,180,5940,CUST-1187,Online,
2026-04-09,D-00620,Monitor,MON-1,East,Carla,12,180,2160,CUST-1107,B2B,
2026-03-29,D-00621,Monitor,MON-1,EAST,Bob,4,180,720,CUST-1107,Online,
2026-04-15,D-00622,Mouse,MOU-1,west,Carla,24,25,600,CUST-1202,online,
2026-04-27,D-00623,Mouse,MOU-1,EAST,Carla,26,25,650,CUST-1198,Online,
2026-02-14,D-00624,Monitor,MON-1,,Alice,11,180,1980,CUST-1120,Store,
2026-05-01,D-00625,Monitor,MON-1,,,20,180,3600,CUST-1144,STORE,
2026-02-11,D-00626,Headset,HDS-1,west,BOB,6,95,570,CUST-1017,Store,
2026-02-13,D-00627,Laptop,LAP-1,NORTH,Bob,7,850,5950,CUST-1268,B2B,
2026-03-19,D-00628,Keyboard,KEY-1,SOUTH,,20,45,,CUST-1193,Store,missing revenue
2026-02-21,D-00629,USB Cable,USB-1,EAST,Carla,23,12,,CUST-1269,online,missing revenue
2026-02-11,D-00630,Laptop,LAP-1,WEST,Alice,25,850,21250,CUST-1093,online,
2026-02-01,D-00631,Keyboard,KEY-1,West,David,27,45,1215,CUST-1102,STORE,
2026-04-23,D-00632,USB Cable,USB-1,NORTH,Carla,7,12,84,CUST-1142,Online,
2026-02-04,D-00633,Monitor,MON-1,east,BOB,25,180,4500,CUST-1075,Online,
2026-03-28,D-00634,Keyboard,KEY-1,South,BOB,4,45,180,CUST-1177,B2B,
2026-05-07,D-00635,Keyboard,KEY-1,North,,1,45,45,CUST-1087,STORE,
2026-04-08,D-00636,keyboard,KEY-1,SOUTH,Alice,2,45,90,CUST-1217,online,
2026-03-29,D-00637,Laptop,LAP-1,South,alice,17,850,14450,CUST-1255,Online,
2026-03-05,D-00638,Monitor,MON-1,north,Bob,37,180,6660,CUST-1288,STORE,
2026-04-30,D-00639,Mouse,MOU-1,,Bob,19,25,475,CUST-1259,,
2026-04-12,D-00640,Laptop,LAP-1,west,David,23,850,19550,CUST-1071,Online,
2026-03-29,D-00641,Monitor,MON-1,SOUTH,Alice,N/A,180,6480,CUST-1167,Online,mixed quantity type
2026-04-03,D-00642,Headset,HDS-1,West,alice,15,95,1425,CUST-1118,STORE,
2026-03-10,D-00643,Mouse,MOU-1,SOUTH,Alice,4,25,100,CUST-1086,online,
2026-03-05,D-00644,USB Cable,USB-1,South,Carla,26,12,312,CUST-1151,Online,
2026-05-09,D-00645,Headset,HDS-1,West,Carla,15,95,1425,CUST-1079,,
2026-04-13,D-00646,Keyboard,KEY-1,west,Carla,N/A,45,1530,CUST-1049,B2B,mixed quantity type
2026-04-13,D-00647,monitor,MON-1,SOUTH,Alice,16,180,2880,CUST-1170,Online,
2026-05-08,D-00648,Keyboard,KEY-1,North,David,33,45,1485,CUST-1060,STORE,
2026-02-17,D-00649,Mouse,MOU-1,east,Carla,30,25,750,CUST-1147,B2B,
2026-04-02,D-00650,USB Cable,USB-1,east,Carla,15,12,180,CUST-1005,Online,
2026-02-26,D-00651,Headset,HDS-1,WEST,Carla,17,95,1615,CUST-1271,online,
2026-03-15,D-00652,Headset,HDS-1,West,,32,95,3040,CUST-1207,online,
2026-02-01,D-00653,monitor,MON-1,south,,9,180,1620,CUST-1134,Online,
2026-02-19,D-00654,Laptop,LAP-1,South,Bob,1046,850,889100,CUST-1182,Store,extreme outlier
2026-04-10,D-00655,Headset,HDS-1,,David,821,95,77995,CUST-1059,online,extreme outlier
2026-02-03,D-00656,Mouse,MOU-1,east,David,26,25,650,CUST-1067,,
2026-03-28,D-00657,monitor,MON-1,west,alice,36,180,6480,CUST-1218,Store,
2026-03-24,D-00658,Monitor,MON-1,EAST,alice,34,unknown,6120,CUST-1127,B2B,mixed price type
2026-03-04,D-00659,Monitor,MON-1,EAST,BOB,25,180,4500,CUST-1112,Online,
2026-02-27,D-00660,USB Cable,USB-1,East,Alice,23,12,276,CUST-1267,,
2026-04-10,D-00661,Keyboard,KEY-1,South,Carla,13,45,585,CUST-1015,Online,
2026-02-11,D-00662,Keyboard,KEY-1,east,David,40,45,1800,CUST-1139,,
2026-04-04,D-00663,Mouse,MOU-1,West,Alice,29,25,725,CUST-1294,online,
not_a_date,D-00664,USB Cable,USB-1,SOUTH,,5,12,60,CUST-1230,Store,
2026-04-20,D-00665,Monitor,MON-1,west,Carla,7,180,1260,CUST-1010,B2B,
2026-04-02,D-00666,Mouse,MOU-1,North,Alice,26,25,650,CUST-1150,Online,
2026-05-02,D-00667,Headset,HDS-1,south,BOB,32,95,3040,CUST-1016,online,
2026-05-03,D-00668,Mouse,MOU-1,east,,7,25,175,CUST-1034,,
2026-05-04,D-00669,Monitor,MON-1,NORTH,BOB,37,180,6660,CUST-1210,Store,
2026-03-12,D-00670,Laptop,LAP-1,WEST,,20 units,850,6800,CUST-1230,Online,mixed quantity type
2026-02-19,D-00671,Monitor,MON-1,north,Bob,21,180,3780,CUST-1300,Online,
2026-02-22,D-00672,Monitor,MON-1,west,Bob,36,180,6480,CUST-1132,STORE,
2026-04-28,D-00673,USB Cable,USB-1,south,alice,5,12,60,CUST-1178,,
2026-04-13,D-00674,keyboard,KEY-1,,Carla,24,45,1080,CUST-1109,online,
2026-03-26,D-00675,Mouse,MOU-1,east,Alice,8,25,200,CUST-1252,Online,
2026-03-28,D-00676,USB Cable,USB-1,south,Carla,17,12,204,CUST-1001,Online,
2026-02-08,D-00677,headset,HDS-1,South,alice,18,,1710,CUST-1026,,mixed price type
2026-03-27,D-00678,Keyboard,KEY-1,West,,3,45,135,CUST-1268,,
2026-02-21,D-00679,Mouse,MOU-1,south,Bob,36,25,900,CUST-1232,Store,
2026-05-07,D-00680,Keyboard,KEY-1,WEST,Bob,17,45,765,CUST-1191,Online,
2026-04-24,D-00681,USB Cable,USB-1,SOUTH,Carla,31,12,372,CUST-1228,,
,D-00682,USB Cable,USB-1,WEST,BOB,30,12,360,CUST-1247,Online,
2026-02-08,D-00683,Headset,HDS-1,SOUTH,Alice,21,95,1995,CUST-1220,,
2026-04-05,D-00684,Monitor,MON-1,,alice,8,180,1440,CUST-1243,B2B,
2026-03-01,D-00685,Headset,HDS-1,East,Alice,2,95,190,CUST-1023,B2B,
2026-02-16,D-00686,Mouse,MOU-1,SOUTH,Bob,7,25,175,CUST-1245,Online,
2026-03-29,D-00687,Laptop,LAP-1,WEST,,10,850,8500,CUST-1052,online,
2026-03-28,D-00688,Mouse,MOU-1,NORTH,Alice,20 units,25,525,CUST-1150,Store,mixed quantity type
2026-04-07,D-00689,USB Cable,USB-1,NORTH,Bob,7,12,84,CUST-1224,Online,
2026-02-19,D-00690,Headset,HDS-1,South,alice,23,95,2185,CUST-1163,STORE,
2026-03-12,D-00691,Monitor,MON-1,south,,18,180,3240,CUST-1239,STORE,
2026-02-21,D-00692,headset,HDS-1,WEST,alice,3,95,285,CUST-1163,,
2026-05-01,D-00693,Keyboard,KEY-1,South,Carla,3,45,135,CUST-1015,,
2026-04-21,D-00694,Monitor,MON-1,west,Alice,15,180,,CUST-1221,online,missing revenue
2026-03-29,D-00695,monitor,MON-1,South,Bob,26,180,4680,CUST-1142,Store,
2026-04-22,D-00696,Headset,HDS-1,South,David,8,95,760,CUST-1114,,
2026-02-22,D-00697,USB Cable,USB-1,SOUTH,alice,28,12,336,CUST-1122,STORE,
2026-02-05,D-00698,Keyboard,KEY-1,,,29,45,1305,CUST-1285,,
2026-04-13,D-00699,Monitor,MON-1,north,David,19,180,3420,CUST-1061,Online,
2026-03-29,D-00700,laptop,LAP-1,NORTH,David,23,850,19550,CUST-1018,STORE,
2026-02-18,D-00409,USB Cable,USB-1,,David,,12,204,CUST-1101,STORE,mixed quantity type
2026-02-24,D-00545,Mouse,MOU-1,NORTH,BOB,23,25,575,CUST-1002,Online,
2026-05-06,D-00505,Keyboard,KEY-1,SOUTH,alice,31,45,1395,CUST-1103,,
2026-04-28,D-00274,Laptop,LAP-1,South,alice,14,850,11900,CUST-1237,online,
2026-04-20,D-00297,Mouse,MOU-1,east,Bob,10,25,250,CUST-1203,Store,
2026-03-29,D-00095,Keyboard,KEY-1,east,Carla,20,45,900,CUST-1190,STORE,
2026-03-18,D-00130,mouse,MOU-1,NORTH,alice,17,25,425,CUST-1261,online,
2026-04-17,D-00196,Mouse,MOU-1,south,alice,24,25,600,CUST-1051,Online,
2026-04-27,D-00352,Keyboard,KEY-1,East,Alice,8,45,360,CUST-1151,B2B,
2026-02-19,D-00690,Headset,HDS-1,South,alice,23,95,2185,CUST-1163,STORE,
2026-04-28,D-00601,USB Cable,USB-1,East,Alice,35,12,420,CUST-1057,STORE,
not_a_date,D-00597,Monitor,MON-1,South,,N/A,180,3240,CUST-1006,online,mixed quantity type
2026-03-05,D-00560,Headset,HDS-1,SOUTH,,22,95,2090,CUST-1231,Online,
2026-03-25,D-00604,USB Cable,USB-1,South,alice,1,12,12,CUST-1298,Store,
2026-04-26,D-00445,Keyboard,KEY-1,WEST,Alice,3,45,135,CUST-1043,online,
2026-02-22,D-00672,Monitor,MON-1,west,Bob,36,180,6480,CUST-1132,STORE,
2026-04-02,D-00178,Laptop,LAP-1,West,BOB,12,850,10200,CUST-1031,,
2026-02-23,D-00326,USB Cable,USB-1,south,Bob,28,12,336,CUST-1020,B2B,
2026-02-26,D-00575,Headset,HDS-1,East,David,29,95,2755,CUST-1215,online,
2026-04-17,D-00407,USB Cable,USB-1,west,Bob,10,12,120,CUST-1159,,
2026-05-08,D-00612,Headset,HDS-1,South,alice,12,95,1140,CUST-1079,Store,
2026-02-07,D-00155,laptop,LAP-1,,Carla,37,850,31450,CUST-1119,online,
2026-05-08,D-00253,Headset,HDS-1,,alice,30,95,2850,CUST-1267,STORE,
2026-04-19,D-00322,Keyboard,KEY-1,north,BOB,1414,45,63630,CUST-1012,Online,extreme outlier
2026-03-16,D-00442,Laptop,LAP-1,EAST,David,29,850,24650,CUST-1083,STORE,
2026-04-26,D-00026,laptop,LAP-1,south,David,26,850,22100,CUST-1118,Online,
2026-04-11,D-00036,Keyboard,KEY-1,South,Alice,12,45,540,CUST-1250,online,
2026-02-19,D-00393,Mouse,MOU-1,east,,1,25,25,CUST-1256,Store,
